index,user_id,pos_item_id,list_reference_item,item_id,impressions
6040,232,6,"[46, 19, 425, 254, 753]",732,"[753, 47, 133, 254, 18, 43, 732, 83, 773, 425, 772, 91, 156, 19, 659, 501, 236, 717, 437, 46, 245, 358, 739, 313, 515]"
6041,1565,4,"[0, 0, 0, 0, 0]",428,"[753, 32, 773, 517, 428, 425, 254, 729, 84, 83, 45, 111, 245, 16, 384, 42, 86, 47, 0, 0, 39, 454, 739, 31, 26]"
6042,2283,5,"[0, 0, 0, 0, 0]",123,"[254, 89, 143, 496, 493, 123, 18, 428, 576, 91, 376, 44, 110, 46, 530, 587, 23, 43, 383, 19, 179, 676, 88, 62, 494]"
6043,796,24,"[0, 0, 0, 0, 0]",17,"[65, 217, 0, 43, 0, 0, 59, 130, 63, 200, 515, 424, 0, 680, 561, 0, 776, 541, 501, 44, 0, 0, 0, 581, 17]"
6044,917,4,"[583, 0, 0, 0, 0]",59,"[0, 0, 0, 0, 59, 327, 0, 343, 0, 217, 0, 201, 0, 0, 0, 0, 0, 753, 583, 0, 0, 0, 0, 0, 313]"
6045,791,0,"[111, 676, 676, 676, 676]",135,"[135, 32, 42, 64, 33, 753, 456, 36, 66, 75, 254, 389, 84, 17, 530, 16, 427, 25, 501, 88, 424, 371, 56, 123, 494]"
6046,1131,2,"[753, 88, 88, 88, 88]",88,"[753, 18, 88, 57, 46, 62, 82, 610, 773, 736, 17, 91, 77, 630, 101, 313, 717, 424, 0, 586, 443, 0, 0, 0]"
6047,791,0,"[111, 676, 676, 676, 676]",135,"[135, 32, 42, 64, 33, 753, 456, 36, 66, 75, 254, 389, 84, 17, 530, 16, 427, 25, 501, 88, 424, 371, 56, 123, 494]"
6048,1400,0,"[0, 0, 0, 0, 0]",54,"[54, 66, 25, 32, 33, 53, 494, 19, 55, 153, 60, 84, 31, 39, 429, 45, 108, 501, 254, 0, 16, 13, 47, 248, 0]"
6049,8,8,"[88, 0, 0, 0, 0]",772,"[41, 91, 254, 18, 57, 23, 88, 46, 772, 185, 30, 25, 33, 42, 55, 66, 429, 39, 135, 36, 35, 44, 676, 753, 732]"
6050,2283,8,"[123, 0, 0, 0, 0]",576,"[254, 89, 143, 496, 493, 123, 18, 428, 576, 91, 376, 44, 110, 46, 530, 587, 23, 43, 383, 19, 179, 676, 88, 62, 494]"
6052,1564,16,"[0, 0, 0, 0, 0]",59,"[55, 89, 379, 27, 35, 18, 88, 474, 587, 75, 179, 46, 377, 777, 62, 135, 59, 126, 153, 58, 137, 510, 112, 20, 736]"
6053,917,7,"[583, 59, 0, 0, 0]",343,"[0, 0, 0, 0, 59, 327, 0, 343, 0, 217, 0, 201, 0, 0, 0, 0, 0, 753, 583, 0, 0, 0, 0, 0, 313]"
6054,3154,0,"[389, 0, 0, 0, 0]",389,"[389, 379, 121, 179, 385, 297, 530, 497, 126, 33, 36, 55, 88, 429, 152, 254, 435, 44, 456, 23, 110, 676, 576, 46, 494]"
6055,917,9,"[583, 59, 343, 0, 0]",217,"[0, 0, 0, 0, 59, 327, 0, 343, 0, 217, 0, 201, 0, 0, 0, 0, 0, 753, 583, 0, 0, 0, 0, 0, 313]"
6056,3038,0,"[0, 0, 0, 0, 0]",254,"[254, 483, 252, 456, 425, 376, 121, 89, 501, 502, 380, 576, 428, 379, 112, 110, 493, 91, 41, 286, 18, 44, 525, 58, 756]"
6057,2086,12,"[0, 0, 0, 0, 0]",25,"[429, 289, 108, 66, 47, 33, 34, 254, 55, 59, 754, 433, 25, 375, 426, 45, 60, 22, 424, 501, 425, 520, 31, 517, 19]"
6059,823,3,"[380, 0, 0, 0, 0]",380,"[501, 254, 89, 380, 123, 496, 35, 18, 143, 379, 456, 473, 493, 376, 88, 179, 587, 120, 110, 753, 43, 428, 576, 484, 39]"
6060,917,4,"[583, 59, 343, 217, 0]",328,"[773, 0, 0, 0, 328, 0, 223, 0, 0, 0, 0, 115, 487, 0, 0, 0, 0, 0, 299, 589, 0, 0, 0, 0, 0]"
6061,1131,17,"[753, 88, 88, 88, 88]",424,"[753, 18, 88, 57, 46, 62, 82, 610, 773, 736, 17, 91, 77, 630, 101, 313, 717, 424, 0, 586, 443, 0, 0, 0]"
6062,1655,0,"[475, 0, 0, 0, 0]",475,"[475, 278, 141, 187, 112, 186, 303, 175, 133, 528, 306, 519, 290, 590, 124, 726, 724, 245, 80]"
6063,917,18,"[583, 59, 343, 217, 328]",299,"[773, 0, 0, 0, 328, 0, 223, 0, 0, 0, 0, 115, 487, 0, 0, 0, 0, 0, 299, 589, 0, 0, 0, 0, 0]"
6064,88,18,"[0, 0, 0, 0, 0]",494,"[254, 429, 89, 121, 426, 18, 576, 91, 55, 385, 379, 44, 33, 110, 520, 496, 53, 123, 494, 753, 179, 23, 587, 163, 39]"
6066,1403,7,"[120, 0, 0, 0, 0]",175,"[89, 524, 42, 661, 456, 120, 40, 175, 501, 475, 66, 576, 301, 55, 0, 484, 186, 542, 36, 773, 112, 751, 496, 70, 222]"
6067,327,21,"[0, 0, 0, 0, 0]",286,"[88, 530, 64, 379, 510, 32, 121, 371, 497, 36, 483, 484, 123, 66, 45, 43, 456, 41, 119, 28, 288, 286, 57, 753, 773]"
6068,1256,0,"[0, 0, 0, 0, 0]",65,"[65, 501, 55, 121, 89, 42, 380, 429, 254, 379, 66, 456, 123, 496, 143, 493, 36, 41, 576, 18, 35, 428, 426, 44, 120]"
6069,917,1,"[583, 59, 343, 217, 328]",360,"[0, 360, 0, 394, 0, 0, 0, 0, 8]"
6071,823,1,"[380, 380, 0, 0, 0]",425,"[753, 425, 428, 254, 45, 729, 245, 111, 47, 86, 83, 26, 84, 16, 398, 383, 487, 19, 754, 525, 424, 494, 109, 437, 0]"
6073,507,6,"[210, 337, 0, 0, 0]",637,"[648, 210, 482, 597, 337, 0, 637, 0, 0, 20, 502, 483, 119, 450, 284, 448, 321, 252, 497, 663, 297, 668, 611, 530, 379]"
6074,8,0,"[88, 772, 0, 0, 0]",32,"[32, 753, 773, 33, 39, 135, 36, 25, 42, 55, 66, 429, 254, 23, 18, 35, 91, 88, 44, 676, 41, 732, 754, 64, 46]"
6075,8,0,"[88, 772, 32, 0, 0]",32,"[32, 753, 773, 33, 39, 135, 36, 25, 42, 55, 66, 429, 254, 23, 18, 35, 91, 88, 44, 676, 41, 732, 754, 64, 46]"
6076,2228,2,"[0, 0, 0, 0, 0]",494,"[36, 66, 494, 456, 732, 32, 501, 385, 17, 377, 383, 121, 107, 379, 222, 41, 380, 88, 245, 89, 31, 756, 84, 33, 773]"
6078,502,24,"[0, 0, 0, 0, 0]",222,"[661, 351, 271, 376, 233, 753, 254, 31, 494, 65, 26, 32, 135, 53, 39, 84, 428, 429, 41, 98, 57, 456, 676, 406, 222]"
6079,2875,0,"[0, 0, 0, 0, 0]",517,"[517, 753, 32, 773, 45, 428, 111, 425, 39, 5, 454, 86, 26, 732, 245, 83, 739, 642, 42, 334, 520, 84, 487, 47, 0]"
6080,2335,12,"[0, 0, 0, 0, 0]",120,"[121, 89, 27, 91, 379, 753, 587, 110, 389, 35, 297, 88, 120, 18, 75, 123, 377, 484, 385, 405, 23, 279, 0, 126, 610]"
6081,1071,6,"[0, 0, 0, 0, 0]",89,"[289, 42, 55, 66, 501, 429, 89, 773, 385, 123, 254, 143, 456, 383, 35, 18, 25, 44, 32, 91, 496, 426, 36, 376, 428]"
6083,572,1,"[0, 0, 0, 0, 0]",753,"[39, 753, 45, 47, 773, 66, 32, 91, 42, 65, 676, 19, 16, 754, 82, 22, 86, 17, 88, 36, 90, 62, 25, 30, 288]"
6084,529,8,"[0, 0, 0, 0, 0]",611,"[0, 241, 713, 404, 0, 644, 0, 598, 611, 0, 669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 683, 0, 0, 327]"
6085,502,5,"[222, 0, 0, 0, 0]",519,"[493, 222, 0, 235, 89, 519, 120, 661, 523, 560, 35, 756, 40, 282, 587, 107, 306, 447, 270, 116, 307, 290, 278, 547]"
6086,2335,2,"[120, 0, 0, 0, 0]",509,"[139, 211, 509, 596, 287, 105, 72, 158, 249, 104, 441, 21, 154, 0, 0, 217, 0, 255, 82, 446, 0, 759, 99]"
6087,2335,2,"[120, 509, 0, 0, 0]",389,"[89, 91, 389, 110, 405, 23, 35, 123, 424, 22, 128, 288, 510, 736, 298, 100, 427, 141, 137, 777, 754, 587, 37, 175, 109]"
6088,3427,0,"[405, 0, 0, 0, 0]",405,"[405, 80, 290, 97, 159, 177, 0, 124, 661, 0, 143, 40, 728, 0, 181, 387, 560, 112, 128, 180, 353, 524, 56, 756, 120]"
6089,1109,0,"[0, 0, 0, 0, 0]",286,"[286, 304, 450, 448, 513, 483, 474, 497, 385, 464, 20, 321, 119, 614, 297, 279, 379, 284, 255, 294, 241, 179, 303, 435, 530]"
6090,424,12,"[286, 222, 222, 493, 465]",297,"[456, 289, 32, 751, 135, 64, 733, 494, 207, 114, 379, 385, 297, 304]"
6091,502,22,"[222, 519, 0, 0, 0]",222,"[753, 254, 26, 31, 494, 65, 32, 39, 84, 428, 135, 53, 98, 676, 525, 43, 41, 57, 440, 185, 775, 88, 222, 429, 151]"
6092,502,24,"[222, 519, 222, 0, 0]",151,"[753, 254, 26, 31, 494, 65, 32, 39, 84, 428, 135, 53, 98, 676, 525, 43, 41, 57, 440, 185, 775, 88, 222, 429, 151]"
6093,1109,4,"[286, 0, 0, 0, 0]",513,"[286, 304, 450, 448, 513, 483, 474, 497, 385, 464, 20, 321, 119, 614, 297, 279, 379, 284, 255, 294, 241, 179, 303, 435, 530]"
6094,2045,0,"[0, 0, 0, 0, 0]",54,"[54, 60, 518, 145, 55, 25, 375, 280, 7, 66, 153, 53, 51, 641, 0, 248, 0, 108, 699, 433, 0, 263, 0, 0, 0]"
6095,2335,8,"[120, 509, 389, 0, 0]",389,"[121, 89, 27, 91, 379, 753, 587, 110, 389, 35, 297, 88, 120, 18, 75, 123, 377, 484, 385, 405, 23, 279, 0, 126, 610]"
6096,1109,13,"[286, 513, 0, 0, 0]",614,"[286, 304, 450, 448, 513, 483, 474, 497, 385, 464, 20, 321, 119, 614, 297, 279, 379, 284, 255, 294, 241, 179, 303, 435, 530]"
6098,2335,10,"[120, 509, 389, 389, 389]",297,"[121, 89, 27, 91, 379, 753, 587, 110, 389, 35, 297, 88, 120, 18, 75, 123, 377, 484, 385, 405, 23, 279, 0, 126, 610]"
6099,102,2,"[0, 0, 0, 0, 0]",60,"[507, 54, 60, 375, 50, 51, 53, 433, 0, 25, 0, 0, 0, 0, 0, 0, 399, 0, 0, 264, 0, 0, 341, 468, 155]"
6100,502,15,"[222, 519, 222, 151, 0]",235,"[437, 288, 75, 130, 35, 456, 485, 107, 523, 312, 109, 406, 62, 383, 60, 235, 425, 501, 754, 28, 89, 82, 17, 204, 0]"
6101,102,1,"[60, 0, 0, 0, 0]",54,"[507, 54, 60, 375, 50, 51, 53, 433, 0, 25, 0, 0, 0, 0, 0, 0, 399, 0, 0, 264, 0, 0, 341, 468, 155]"
6104,102,6,"[60, 54, 0, 0, 0]",53,"[507, 54, 60, 375, 50, 51, 53, 433, 0, 25, 0, 0, 0, 0, 0, 0, 399, 0, 0, 264, 0, 0, 341, 468, 155]"
6105,502,20,"[222, 519, 222, 151, 235]",89,"[437, 288, 75, 130, 35, 456, 485, 107, 523, 312, 109, 406, 62, 383, 60, 235, 425, 501, 754, 28, 89, 82, 17, 204, 0]"
6109,3337,9,"[0, 0, 0, 0, 0]",33,"[121, 429, 89, 123, 379, 426, 371, 143, 676, 33, 497, 110, 530, 425, 376, 385, 20, 380, 496, 456, 661, 502, 587, 163, 289]"
6110,502,5,"[222, 519, 222, 151, 235]",375,"[0, 0, 270, 66, 587, 375, 486, 377, 219, 116, 758, 680, 0, 427, 259, 166, 0, 541, 70, 661, 123, 176, 0, 484, 120]"
6111,1502,0,"[0, 0, 0, 0, 0]",426,"[426, 289, 55, 25, 42, 27, 66, 483, 254, 121, 429, 89, 501, 379, 123, 456, 143, 385, 428, 36, 32, 389, 493, 110, 376]"
6112,502,9,"[222, 519, 222, 151, 235]",116,"[0, 0, 270, 66, 587, 375, 486, 377, 219, 116, 758, 680, 0, 427, 259, 166, 0, 541, 70, 661, 123, 176, 0, 484, 120]"
6113,632,2,"[0, 0, 0, 0, 0]",215,"[435, 564, 215, 320, 442, 423, 0, 242, 337, 0, 246, 0, 0, 148, 193, 276, 0, 684, 551, 0]"
6116,270,15,"[0, 0, 0, 0, 0]",288,"[110, 254, 46, 43, 431, 20, 493, 502, 143, 513, 775, 278, 286, 483, 777, 288, 109, 321, 215, 57, 98, 112, 123, 187, 510]"
6118,2392,5,"[0, 0, 0, 0, 0]",321,"[89, 143, 661, 286, 107, 321, 279, 124, 467, 186, 573, 112, 230, 228, 0, 253, 596, 287, 194, 362, 282, 367, 193, 275]"
6119,502,0,"[222, 519, 222, 151, 235]",545,"[545, 0, 207, 426, 524, 560, 0, 58, 206, 777, 138, 724, 137, 282, 371, 40, 0, 182, 97, 140, 220, 80, 0, 186, 287]"
6120,463,19,"[0, 0, 0, 0, 0]",29,"[128, 405, 753, 754, 772, 773, 775, 14, 15, 16, 17, 18, 19, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]"
6121,102,5,"[60, 54, 53, 0, 0]",51,"[507, 54, 60, 375, 50, 51, 53, 433, 0, 25, 0, 0, 0, 0, 0, 0, 399, 0, 0, 264, 0, 0, 341, 468, 155]"
6122,843,4,"[0, 0, 0, 0, 0]",53,"[54, 51, 507, 433, 53, 50, 25, 60, 375, 0, 0, 66, 0, 429, 715, 264, 426, 468, 421, 155, 108, 0, 399, 432, 557]"
6123,463,1,"[29, 0, 0, 0, 0]",37,"[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]"
6124,102,6,"[60, 54, 53, 51, 0]",53,"[507, 54, 60, 375, 50, 51, 53, 433, 0, 25, 0, 0, 0, 0, 0, 0, 399, 0, 0, 264, 0, 0, 341, 468, 155]"
6126,1109,14,"[286, 513, 614, 0, 0]",297,"[286, 304, 450, 448, 513, 483, 474, 497, 385, 464, 20, 321, 119, 614, 297, 279, 379, 284, 255, 294, 241, 179, 303, 435, 530]"
6130,502,0,"[222, 519, 222, 151, 235]",545,"[545, 0, 207, 426, 524, 560, 0, 58, 206, 777, 138, 724, 137, 282, 371, 40, 0, 182, 97, 140, 220, 80, 0, 186, 287]"
6131,3337,4,"[33, 0, 0, 0, 0]",51,"[426, 429, 248, 33, 51, 399, 60, 0, 0, 357, 50, 0, 433, 280, 0, 25, 539, 0, 0, 0, 0, 0, 0, 0, 108]"
6132,2222,0,"[0, 0, 0, 0, 0]",212,"[212, 431, 279, 110, 55, 66, 89, 289, 429, 143, 254, 435, 501, 385, 426, 91, 379, 23, 123, 278, 493, 576, 126, 496, 46]"
6133,843,3,"[53, 0, 0, 0, 0]",433,"[54, 51, 507, 433, 53, 50, 25, 60, 375, 0, 0, 66, 0, 429, 715, 264, 426, 468, 421, 155, 108, 0, 399, 432, 557]"
6134,3337,13,"[33, 51, 0, 0, 0]",280,"[426, 429, 248, 33, 51, 399, 60, 0, 0, 357, 50, 0, 433, 280, 0, 25, 539, 0, 0, 0, 0, 0, 0, 0, 108]"
6135,502,24,"[222, 519, 222, 151, 235]",525,"[661, 282, 40, 287, 351, 271, 0, 376, 294, 233, 753, 254, 26, 31, 494, 65, 32, 39, 84, 428, 135, 53, 98, 676, 525]"
6136,1850,1,"[0, 0, 0, 0, 0]",773,"[64, 773, 42, 753, 36, 732, 135, 496, 91, 90, 772, 517, 22, 424, 288, 62, 17, 383, 75, 46, 43, 85, 377, 88, 41]"
6137,160,0,"[0, 0, 0, 0, 0]",135,"[135, 32, 36, 42, 64, 753, 494, 16, 18, 19, 23, 39, 501, 45, 254, 377, 773, 47, 487, 88, 0, 75, 517, 46, 65]"
6138,2972,18,"[0, 0, 0, 0, 0]",278,"[508, 215, 186, 43, 163, 510, 179, 475, 185, 40, 517, 772, 112, 37, 773, 425, 175, 777, 278, 137, 428, 58, 494, 279, 45]"
6140,2589,16,"[331, 312, 0, 0, 0]",312,"[0, 0, 52, 226, 236, 0, 41, 0, 0, 0, 0, 57, 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 682, 0]"
6141,2328,0,"[0, 0, 0, 0, 0]",254,"[254, 501, 289, 32, 428, 66, 753, 39, 46, 520, 245, 55, 496, 494, 732, 754, 383, 773, 517, 45, 676, 59, 19, 36, 525]"
6143,2902,1,"[0, 0, 0, 0, 0]",530,"[379, 530, 385, 179, 389, 20, 497, 121, 119, 431, 294, 380, 635, 27, 279, 297, 110, 483, 126, 284, 508, 474, 303, 321, 447]"
6144,791,0,"[111, 676, 676, 676, 676]",753,"[753, 32, 254, 17, 31, 39, 33, 42, 64, 66, 75, 135, 385, 389, 84, 494, 530, 16, 427, 25, 501, 245, 88, 424, 371]"
6147,2902,3,"[530, 0, 0, 0, 0]",179,"[379, 530, 385, 179, 389, 20, 497, 121, 119, 431, 294, 380, 635, 27, 279, 297, 110, 483, 126, 284, 508, 474, 303, 321, 447]"
6148,2902,10,"[530, 179, 0, 0, 0]",294,"[379, 530, 385, 179, 389, 20, 497, 121, 119, 431, 294, 380, 635, 27, 279, 297, 110, 483, 126, 284, 508, 474, 303, 321, 447]"
6150,1850,0,"[773, 0, 0, 0, 0]",64,"[64, 773, 42, 753, 135, 36, 732, 496, 22, 17, 772, 517, 90, 377, 424, 383, 88, 676, 288, 91, 85, 75, 65, 82, 43]"
6151,2589,6,"[331, 312, 312, 0, 0]",545,"[0, 28, 88, 135, 0, 0, 545, 0, 0, 62, 366, 412, 23, 36, 75, 185, 107, 377, 0, 610, 288, 676, 342, 0, 531]"
6152,1934,4,"[502, 502, 502, 0, 0]",502,"[55, 429, 376, 523, 502, 254, 483, 756, 306, 448, 41, 89, 18, 297, 19, 614, 464, 431, 447, 40, 284, 474, 450, 38, 102]"
6153,160,0,"[135, 0, 0, 0, 0]",135,"[135, 32, 36, 42, 64, 753, 494, 16, 18, 19, 23, 39, 501, 45, 254, 377, 773, 47, 487, 88, 0, 75, 517, 46, 65]"
6154,2107,3,"[0, 0, 0, 0, 0]",254,"[289, 66, 501, 254, 429, 55, 89, 143, 379, 426, 121, 23, 91, 18, 123, 493, 576, 676, 41, 385, 44, 376, 389, 46, 380]"
6155,1850,1,"[773, 64, 0, 0, 0]",773,"[64, 773, 42, 753, 135, 36, 732, 496, 22, 17, 772, 517, 90, 377, 424, 383, 88, 676, 288, 91, 85, 75, 65, 82, 43]"
6156,1934,2,"[502, 502, 502, 502, 0]",376,"[254, 380, 376, 456, 66, 39, 371, 379, 429, 587, 121, 123, 501, 523, 102, 53, 483, 502, 775, 135, 377, 676, 60, 426, 17]"
6157,2720,0,"[389, 0, 0, 0, 0]",385,"[385, 530, 389, 294, 121, 20, 431, 497, 179, 380, 119, 279, 27, 297, 508, 483, 447, 284, 303, 624, 110, 286, 464, 474, 434]"
6158,2720,0,"[389, 385, 0, 0, 0]",385,"[385, 530, 179, 389, 121, 380, 294, 20, 497, 119, 431, 279, 27, 297, 474, 303, 483, 284, 447, 110, 448, 286, 321, 473, 126]"
6159,843,0,"[53, 433, 0, 0, 0]",25,"[25, 64, 751, 32, 54, 33, 753, 66, 773, 42, 135, 380, 494, 732, 501, 456, 36, 433, 90, 379, 31, 40, 62, 51, 429]"
6160,42,4,"[0, 0, 0, 0, 0]",753,"[64, 33, 520, 773, 753, 42, 32, 135, 55, 89, 121, 426, 429, 143, 254, 66, 36, 576, 18, 44, 456, 496, 123, 0, 46]"
6161,42,14,"[753, 0, 0, 0, 0]",254,"[64, 33, 520, 773, 753, 42, 32, 135, 55, 89, 121, 426, 429, 143, 254, 66, 36, 576, 18, 44, 456, 496, 123, 0, 46]"
6162,1850,16,"[773, 64, 773, 0, 0]",31,"[32, 517, 753, 773, 732, 45, 428, 39, 729, 425, 254, 111, 47, 84, 494, 245, 31, 86, 83, 42, 26, 520, 19, 16, 0]"
6163,1324,3,"[0, 0, 0, 0, 0]",753,"[32, 773, 494, 753, 289, 425, 680, 39, 77, 0, 82, 34, 86, 109, 111, 517, 26, 501, 29, 360, 520, 383, 22, 0, 428]"
6165,2720,3,"[389, 385, 385, 385, 0]",389,"[385, 530, 179, 389, 121, 380, 294, 20, 497, 119, 431, 279, 27, 297, 474, 303, 483, 284, 447, 110, 448, 286, 321, 473, 126]"
6166,1324,3,"[753, 0, 0, 0, 0]",753,"[32, 773, 494, 753, 289, 425, 680, 39, 77, 0, 82, 34, 86, 109, 111, 517, 26, 501, 29, 360, 520, 383, 22, 0, 428]"
6167,1324,3,"[753, 753, 0, 0, 0]",753,"[32, 773, 494, 753, 289, 425, 680, 39, 77, 0, 82, 34, 86, 109, 111, 517, 26, 501, 29, 360, 520, 383, 22, 0, 428]"
6168,204,0,"[0, 0, 0, 0, 0]",254,"[254, 501, 289, 66, 91, 428, 520, 55, 39, 19, 44, 383, 753, 676, 517, 245, 732, 45, 525, 46, 754, 36, 425, 31, 59]"
6169,17,7,"[0, 0, 0, 0, 0]",661,"[441, 376, 0, 233, 143, 40, 89, 661, 125, 103, 371, 163, 112, 465, 80, 15, 124, 0, 751, 726, 0, 0, 0, 0, 0]"
6170,2520,0,"[0, 0, 0, 0, 0]",110,"[110, 102, 123, 121, 576, 493, 122, 278, 20, 431, 33, 91, 379, 380, 385, 456, 496, 520, 289, 587, 523, 88, 508, 429, 473]"
6171,17,11,"[661, 0, 0, 0, 0]",163,"[441, 376, 0, 233, 143, 40, 89, 661, 125, 103, 371, 163, 112, 465, 80, 15, 124, 0, 751, 726, 0, 0, 0, 0, 0]"
6172,2987,20,"[0, 0, 0, 0, 0]",123,"[429, 42, 121, 379, 108, 360, 35, 62, 676, 380, 501, 89, 179, 90, 32, 88, 377, 33, 40, 17, 123, 135, 163, 34, 661]"
6173,502,3,"[222, 519, 222, 151, 235]",222,"[254, 84, 493, 222, 98, 753, 121, 428, 43, 75, 135, 65, 494, 31, 429, 0, 406, 53, 26, 235, 89, 456, 380, 379]"
6174,3337,5,"[33, 51, 280, 0, 0]",426,"[121, 429, 89, 123, 379, 426, 371, 143, 676, 33, 497, 110, 530, 425, 376, 385, 20, 380, 496, 456, 661, 502, 587, 163, 289]"
6175,1839,22,"[0, 0, 0, 0, 0]",353,"[88, 46, 135, 297, 137, 128, 62, 20, 35, 38, 427, 525, 110, 510, 59, 450, 284, 186, 206, 426, 610, 423, 353, 563, 155]"
6176,502,3,"[222, 519, 222, 151, 235]",519,"[32, 39, 41, 519, 120, 57, 0, 661, 523, 560, 676, 35, 756, 40, 282, 587, 107, 306, 102, 185, 52, 0, 88, 447, 236]"
6177,2720,3,"[389, 385, 385, 385, 389]",389,"[385, 530, 179, 389, 121, 380, 294, 20, 497, 119, 431, 279, 27, 297, 474, 303, 483, 284, 447, 110, 448, 286, 321, 473, 126]"
6178,558,3,"[0, 0, 0, 0, 0]",385,"[18, 123, 279, 385, 497, 321, 89, 36, 377, 517, 307, 33, 196, 19, 483, 448, 753, 66, 77, 42, 389, 107, 31, 46, 501]"
6179,502,12,"[222, 519, 222, 151, 235]",756,"[32, 39, 41, 519, 120, 57, 0, 661, 523, 560, 676, 35, 756, 40, 282, 587, 107, 306, 102, 185, 52, 0, 88, 447, 236]"
6181,2333,22,"[0, 0, 0, 0, 0]",385,"[64, 426, 54, 380, 25, 456, 520, 501, 153, 55, 494, 27, 254, 371, 429, 89, 42, 425, 389, 143, 493, 379, 385, 588, 289]"
6185,1306,5,"[89, 121, 88, 0, 0]",88,"[89, 456, 371, 508, 497, 88, 428, 279, 304, 40, 70, 433, 112, 447, 474, 186, 20, 297, 465, 321, 119, 450, 82, 294, 425]"
6186,791,0,"[111, 676, 676, 676, 676]",135,"[135, 32, 42, 64, 33, 753, 456, 36, 66, 75, 254, 389, 84, 17, 530, 16, 427, 25, 501, 88, 424, 371, 56, 123, 494]"
6188,2658,2,"[0, 0, 0, 0, 0]",112,"[143, 371, 112, 661, 89, 123, 120, 505, 524, 756, 301, 405, 40, 576, 163, 128, 560, 510, 175, 475, 456, 141, 587, 37, 80]"
6189,93,22,"[0, 0, 0, 0, 0]",39,"[680, 289, 55, 429, 257, 426, 66, 379, 25, 501, 473, 27, 53, 108, 360, 376, 520, 433, 110, 143, 530, 35, 39, 62, 676]"
6192,2808,0,"[0, 0, 0, 0, 0]",121,"[121, 380, 379, 389, 508, 102, 27, 753, 41, 54, 66, 89, 385, 33, 530, 55, 36, 497, 18, 754, 17, 222, 278, 254, 474]"
6193,2720,1,"[389, 385, 385, 385, 389]",530,"[385, 530, 179, 389, 121, 380, 294, 20, 497, 119, 431, 279, 27, 297, 474, 303, 483, 284, 447, 110, 448, 286, 321, 473, 126]"
6194,1324,0,"[753, 753, 753, 0, 0]",32,"[32, 773, 753, 25, 39, 33, 36, 44, 55, 121, 426, 429, 257, 379, 680, 135, 501, 60, 66, 473, 494, 27, 53, 108, 376]"
6201,3040,19,"[0, 0, 0, 0, 0]",120,"[17, 20, 82, 88, 32, 33, 111, 36, 52, 501, 53, 54, 429, 62, 85, 25, 426, 751, 121, 120, 179, 15, 279, 294, 321]"
6202,1688,18,"[0, 0, 0, 0, 0]",18,"[128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 18, 753, 0, 89, 0, 0, 0]"
6203,2038,11,"[601, 571, 0, 0, 0]",80,"[276, 282, 0, 726, 685, 694, 367, 596, 124, 362, 15, 80, 175, 193, 249, 254, 143, 112, 253, 186, 194, 29, 142, 246, 91]"
6210,502,13,"[222, 519, 222, 151, 235]",40,"[32, 39, 41, 519, 120, 57, 0, 661, 523, 560, 676, 35, 756, 40, 282, 587, 107, 306, 102, 185, 52, 0, 88, 447, 236]"
6212,3270,0,"[0, 0, 0, 0, 0]",385,"[385, 379, 297, 121, 33, 380, 753, 508, 27, 254, 435, 429, 497, 426, 110, 91, 530, 564, 483, 494, 19, 60, 502, 474, 473]"
6213,3270,0,"[385, 0, 0, 0, 0]",385,"[385, 379, 297, 121, 33, 380, 753, 508, 27, 254, 435, 429, 497, 426, 110, 91, 530, 564, 483, 494, 19, 60, 502, 474, 473]"
6216,385,1,"[0, 0, 0, 0, 0]",19,"[32, 19, 753, 43, 773, 18, 66, 46, 77, 84, 91, 45, 36, 437, 31, 41, 57, 383, 82, 62, 254, 42, 153, 81, 775]"
6217,2371,12,"[0, 0, 0, 0, 0]",502,"[254, 143, 91, 123, 576, 405, 110, 587, 163, 496, 524, 661, 502, 493, 483, 754, 286, 756, 424, 777, 473, 222, 43, 278, 775]"
6218,2371,12,"[502, 0, 0, 0, 0]",502,"[254, 143, 91, 123, 576, 405, 110, 587, 163, 496, 524, 661, 502, 493, 483, 754, 286, 756, 424, 777, 473, 222, 43, 278, 775]"
6219,2371,12,"[502, 502, 0, 0, 0]",502,"[254, 143, 91, 123, 576, 405, 110, 587, 163, 496, 524, 661, 502, 493, 483, 754, 286, 756, 424, 777, 473, 222, 43, 278, 775]"
6220,2615,0,"[0, 0, 0, 0, 0]",520,"[520, 289, 501, 42, 153, 494, 425, 254, 66, 245, 19, 732, 32, 753, 428, 383, 773, 39, 29, 34, 65, 108, 31, 517, 22]"
6221,502,15,"[222, 519, 222, 151, 235]",587,"[32, 39, 41, 519, 120, 57, 0, 661, 523, 560, 676, 35, 756, 40, 282, 587, 107, 306, 102, 185, 52, 0, 88, 447, 236]"
6222,516,0,"[118, 154, 131, 543, 168]",728,"[728, 168, 307, 303, 208, 528, 132, 154, 131, 543, 504, 643]"
