,session_id,user_id,timestamp,action_type,item_id,impressions,list_reference_item,pos_item_id,clicked
7110,31367b7860b66,LT33879NKYTV,1541545863,clickout item,3148916,"['5155978', '2632030', '104565', '1717829', '3148916', '8128170', '1670475', '3497814', '5123142', '6452448', '95685', '5152360', '109339', '104645', '95794', '4974962', '2068758', '2734599', '8256462', '478691', '104558', '5752068', '104800', '109351', '962533']","['5123142', '', '', '', '']",4,1.0
7111,45c008232da75,XMSV5FZPD0PU,1541331920,clickout item,153550,"['109351', '478121', '153550', '4415314', '150138', '1797509', '4304686', '477996', '4342016', '104677', '1319947', '1477057', '104735', '5066908', '2242038', '829671', '655691', '4454760', '2004649', '326731', '104838', '3590712', '5790750', '104765', '4345728']","['', '', '', '', '']",2,1.0
7112,45c008232da75,XMSV5FZPD0PU,1541331973,clickout item,1352526,"['1352526', '4345728', '5708658', '104990', '150138', '5790750', '4415314', '104880', '105014', '109351', '478121', '3148916', '4800516', '104735', '104776', '5659850', '4342016', '477996', '5066908', '104677', '104558', '153550', '111534', '104877', '326731']","['153550', '', '', '', '']",0,1.0
7113,46cbe3fdf628f,9Q6J8IP0VF39,1541081996,clickout item,1797509,"['1797509', '2090960', '4304686', '5152360', '829671', '2284048', '1654779', '4155306', '4626720', '5422798', '1329092', '3112364', '8227660', '1477057', '2851664', '104524', '1670475', '104789', '5485084', '5722428', '3590712', '2092012', '2161422', '960255']","['', '', '', '', '']",0,1.0
7114,46cbe3fdf628f,9Q6J8IP0VF39,1541082168,clickout item,1670475,"['4041114', '1797509', '1670475', '4626720', '2284048', '6184226', '925941', '104524', '2161422', '918935', '8940834', '1708335', '1329092', '104780', '829671', '104881', '153551', '2068758', '109331', '1771981', '5204272', '5723646', '903277', '2627243']","['1797509', '', '', '', '']",2,1.0
7115,46cbe3fdf628f,9Q6J8IP0VF39,1541082258,clickout item,4041114,"['4041114', '1797509', '1670475', '4626720', '2284048', '6184226', '925941', '104524', '2161422', '918935', '8940834', '1708335', '1329092', '104780', '829671', '104881', '153551', '2068758', '109331', '1771981', '5204272', '5723646', '903277', '2627243']","['1797509', '1670475', '', '', '']",0,1.0
7116,559f6b2b908f2,4M4ZYODOI0UT,1541255206,clickout item,4345728,"['4345728', '150138', '4342016', '4415314', '4454760', '104789', '106405', '3133151', '5433480', '1319947', '1223390', '3904512', '5028116', '109351', '6452448', '3224362', '5874900', '5594652', '105014', '5493194', '5016850', '5830856', '2788294', '1477057', '104558']","['', '', '', '', '']",0,1.0
7117,5a794dc5d5d4b,T2TTEPLDN3V7,1541448856,clickout item,2812980,"['2812980', '4304686', '109351', '153550', '1654779', '4155306', '6452448', '4626720', '8227660', '829671', '1797509', '2647860', '5922572', '5485084', '2004649', '4498978', '5422798', '1241536', '5204272', '1477057', '3590712', '5822402', '960255', '1770143', '104789']","['', '', '', '', '']",0,1.0
7118,7efdc71ad4171,8ISXTME6P491,1541454872,clickout item,111534,"['3148916', '5659850', '104706', '111534', '104565', '478096', '95685', '105014', '4389950', '97505', '104838', '5790750', '2924213', '95794', '104698', '104809', '477986', '104811', '5763334', '104788', '477971', '104554', '109353', '104680', '104650']","['', '', '', '', '']",3,1.0
7119,7efdc71ad4171,8ISXTME6P491,1541455946,clickout item,2924213,"['3148916', '5659850', '104706', '111534', '104565', '478096', '95685', '105014', '4389950', '97505', '104838', '5790750', '2924213', '95794', '104698', '104809', '477986', '104811', '5763334', '104788', '477971', '104554', '109353', '104680', '104650']","['111534', '', '', '', '']",12,1.0
7120,7efdc71ad4171,8ISXTME6P491,1541456074,clickout item,104698,"['3148916', '5659850', '104706', '111534', '104565', '478096', '95685', '105014', '4389950', '97505', '104838', '5790750', '2924213', '95794', '104698', '104809', '477986', '104811', '5763334', '104788', '477971', '104554', '109353', '104680', '104650']","['111534', '2924213', '', '', '']",14,1.0
7121,7efdc71ad4171,8ISXTME6P491,1541456160,clickout item,104680,"['3148916', '5659850', '104706', '111534', '104565', '478096', '95685', '105014', '4389950', '97505', '104838', '5790750', '2924213', '95794', '104698', '104809', '477986', '104811', '5763334', '104788', '477971', '104554', '109353', '104680', '104650']","['111534', '2924213', '104698', '', '']",23,1.0
7122,7efdc71ad4171,8ISXTME6P491,1541456762,interaction item info,104680,,"['111534', '2924213', '104698', '104680', '']",-1,0.0
7123,7efdc71ad4171,8ISXTME6P491,1541456763,clickout item,104680,"['3148916', '5659850', '104706', '111534', '104565', '478096', '95685', '105014', '4389950', '97505', '104838', '5790750', '2924213', '95794', '104698', '104809', '477986', '104811', '5763334', '104788', '477971', '104554', '109353', '104680', '104650']","['111534', '2924213', '104698', '104680', '104680']",23,1.0
7124,809554b263b18,F2APYBK7DKGY,1541453686,clickout item,97584,"['3148916', '109351', '477996', '478121', '150138', '5659850', '111534', '1319947', '104735', '4415314', '97584', '4342016', '153550', '5874900', '104913', '1797509', '109350', '6452448', '109353', '1668389', '843141', '104838', '104765', '4155306', '104790']","['', '', '', '', '']",10,1.0
7125,809554b263b18,F2APYBK7DKGY,1541456276,interaction item info,104639,,"['97584', '', '', '', '']",-1,0.0
7126,809554b263b18,F2APYBK7DKGY,1541456455,interaction item info,104639,,"['97584', '104639', '', '', '']",-1,0.0
7127,809554b263b18,F2APYBK7DKGY,1541456510,interaction item info,104639,,"['97584', '104639', '104639', '', '']",-1,0.0
7128,809554b263b18,F2APYBK7DKGY,1541457207,interaction item info,623276,,"['97584', '104639', '104639', '104639', '']",-1,0.0
7129,809554b263b18,F2APYBK7DKGY,1541457266,interaction item info,623276,,"['97584', '104639', '104639', '104639', '623276']",-1,0.0
7130,837475a0ec07a,Y8XGPE6H1N1O,1541502264,clickout item,1816947,"['1816947', '104866', '104880', '477996', '478121', '3148916', '5659850', '1947355', '1142243', '105014', '5123142', '104565', '104735', '478096', '104788', '104650', '130771', '4286736', '104917', '104913', '5790750', '326731', '2924213', '5497220', '104698']","['', '', '', '', '']",0,1.0
7131,90b71d96b27c4,4AGFB0X8VNE5,1541104529,clickout item,153550,"['153550', '6452448', '5493194', '1670475', '4626720', '109351', '1797509', '4155306', '104900', '104558', '2068758', '4041114', '5958544', '2860914', '104780', '97504', '104881', '2161422', '104648', '1329092', '1768863', '104882', '8128170', '104776', '104790']","['', '', '', '', '']",0,1.0
7132,93a309930b638,FACQL64OA1FF,1541446947,clickout item,109338,"['104645', '3148916', '4549880', '3943824', '2289804', '2255798', '1367822', '4104752', '2614612', '109338', '4132378', '6127164', '1947355', '4467766', '4204412', '4079948', '3211849', '2575784', '5493194', '962695', '3202105', '4765510', '3249276', '1052486', '4022846']","['', '', '', '', '']",9,1.0
7133,93a309930b638,FACQL64OA1FF,1541446980,clickout item,109338,"['104645', '3148916', '4549880', '3943824', '2289804', '2255798', '1367822', '4104752', '2614612', '109338', '4132378', '6127164', '1947355', '4467766', '4204412', '4079948', '3211849', '2575784', '5493194', '962695', '3202105', '4765510', '3249276', '1052486', '4022846']","['109338', '', '', '', '']",9,1.0
7134,a70508c2f6263,1RUP9TC2L016,1541354555,interaction item info,5493194,,"['', '', '', '', '']",-1,0.0
7135,a70508c2f6263,1RUP9TC2L016,1541354801,clickout item,5493194,"['3148916', '5659850', '150138', '109351', '4342016', '111534', '5660226', '6452448', '843141', '104558', '1797509', '2924213', '5493194', '4327354', '104788', '4415314', '655691', '104565', '104790', '109353', '104765', '9282934', '4345728', '5507706', '106405']","['5493194', '', '', '', '']",12,1.0
7136,af76176c119ca,OVK3141P5FXO,1541461708,clickout item,4342016,"['4342016', '4415314', '150138', '4345728', '3497814', '5874900', '5594652', '2242038', '104735', '477996', '478121', '1319947', '2788294', '3842192', '5822266', '5066908', '5922572', '5493194', '6452448', '4327354', '326731', '111534', '5790750', '5507706', '1255025']","['', '', '', '', '']",0,1.0
7137,af76176c119ca,OVK3141P5FXO,1541461727,clickout item,4415314,"['4342016', '4415314', '150138', '4345728', '3497814', '5874900', '5594652', '2242038', '104735', '477996', '478121', '1319947', '2788294', '3842192', '5822266', '5066908', '5922572', '5493194', '6452448', '4327354', '326731', '111534', '5790750', '5507706', '1255025']","['4342016', '', '', '', '']",1,1.0
7138,af76176c119ca,OVK3141P5FXO,1541461746,clickout item,4342016,"['4342016', '4415314', '150138', '4345728', '3497814', '5874900', '5594652', '2242038', '104735', '477996', '478121', '1319947', '2788294', '3842192', '5822266', '5066908', '5922572', '5493194', '6452448', '4327354', '326731', '111534', '5790750', '5507706', '1255025']","['4342016', '4415314', '', '', '']",0,1.0
7139,b5e64bafdc2a5,3EO7WXJDC30I,1541284945,clickout item,1743531,"['4342016', '4415314', '5874900', '4454760', '1743531', '2891690', '104677', '3497814', '5594652', '3231835', '2242038', '3477940', '1475717', '5016850', '104853', '104639', '104850', '3761170', '4345728', '5433480', '150138', '1223390', '5196406', '5028116', '5015898']","['', '', '', '', '']",4,1.0
7140,c737cd1c95cf3,CXD2TZF3SEBQ,1541437291,interaction item info,97584,,"['', '', '', '', '']",-1,0.0
7141,c737cd1c95cf3,CXD2TZF3SEBQ,1541437387,clickout item,97584,"['1670475', '104882', '104838', '97584', '1668389', '104790', '111534', '2342182', '109350', '2161422', '109339', '95685', '3148916', '104558', '1797509', '153550', '104811', '104648', '4849690', '150138', '130771', '104524', '106942', '1502147', '655691']","['97584', '', '', '', '']",3,1.0
7142,d0601445c968e,1SK4MYNTI9QY,1541286794,clickout item,2561154,"['2289804', '1502147', '9317042', '6213724', '477986', '4528384', '3497814', '478121', '106942', '6861472', '1768863', '1329092', '109342', '2303306', '109340', '2284048', '477926', '5497220', '104554', '3222526', '5204272', '2671862', '2561154', '104789', '5722428']","['', '', '', '', '']",22,1.0
7143,d0601445c968e,1SK4MYNTI9QY,1541286933,clickout item,4549880,"['2745973', '4342016', '107293', '4031546', '4549880', '3904508', '1713735', '2281300', '2734599', '104900', '1179630', '104679', '2686010', '6549868', '478691', '5822402', '109337', '1758681', '9332960', '1890529', '3089034', '6462874', '2242038', '104497', '918935']","['2561154', '', '', '', '']",4,1.0
7144,d13b50fbb857b,U1O0IT1T2JFS,1541467120,clickout item,926343,"['2788294', '1717829', '926343', '1947355', '9332960', '2588782', '1367822', '2734599', '919457', '990413', '7360208', '4016216', '1130489', '2575784', '4043068', '5412540', '6122596', '2860914', '3957818', '4846210', '2877060', '1671277', '3196052', '5752068', '2284230']","['', '', '', '', '']",2,1.0
7145,d81208dc13e9c,9MZTMHG5P2T0,1541169039,clickout item,5507706,"['326731', '104880', '150138', '5659850', '4345728', '3148916', '478121', '105014', '5507706', '5066908', '4415314', '104650', '2281300', '104765', '104648', '6452448', '104809', '104790', '104558', '109353', '106405', '104788', '153550', '104706', '95685']","['', '', '', '', '']",8,1.0
7146,d81208dc13e9c,9MZTMHG5P2T0,1541169126,clickout item,4345728,"['326731', '104880', '150138', '5659850', '4345728', '3148916', '478121', '105014', '5507706', '5066908', '4415314', '104650', '2281300', '104765', '104648', '6452448', '104809', '104790', '104558', '109353', '106405', '104788', '153550', '104706', '95685']","['5507706', '', '', '', '']",4,1.0
7147,e8d59778e8248,XGKPGAPA8AZR,1541377478,clickout item,95685,"['95685', '5763334', '104811', '104706', '926343', '8256462', '4409390', '3877096', '4974962', '104788', '132255', '4716028', '109342', '478096', '477986', '109339', '4656424', '7027228', '6553322', '4760968', '9330766', '4525578', '10083712', '9332960', '2795080']","['', '', '', '', '']",0,1.0
7148,e8d59778e8248,XGKPGAPA8AZR,1541378502,clickout item,95685,"['104776', '104554', '150138', '4345728', '95685', '104706', '5497220', '104558', '104838', '104800', '104811', '109339', '104698', '104680', '104788', '106942', '4389950', '5763334', '4849690', '5790750', '104648', '109337', '97584', '3148916', '4409390']","['95685', '', '', '', '']",4,1.0
7149,ec471e0f80601,A264ZBWE96K1,1541103654,interaction item info,153551,,"['', '', '', '', '']",-1,0.0
7150,ec471e0f80601,A264ZBWE96K1,1541103689,interaction item info,1797509,,"['153551', '', '', '', '']",-1,0.0
7151,ec471e0f80601,A264ZBWE96K1,1541103711,interaction item info,153550,,"['153551', '1797509', '', '', '']",-1,0.0
7152,ec471e0f80601,A264ZBWE96K1,1541103791,interaction item info,153550,,"['153551', '1797509', '153550', '', '']",-1,0.0
7153,ec471e0f80601,A264ZBWE96K1,1541104041,clickout item,3477940,"['4415314', '2242038', '5874900', '3477940', '4454760', '1475717', '104639', '7118054', '150138', '4342016', '5028116', '104677', '1319947', '3249804', '5594652', '5708658', '1223390', '3231835', '3497814', '5188226', '4800516', '7741706', '1668389', '5737270', '478876']","['153551', '1797509', '153550', '153550', '']",3,1.0
7154,ec471e0f80601,A264ZBWE96K1,1541104084,interaction item info,3477940,,"['153551', '1797509', '153550', '153550', '3477940']",-1,0.0
7155,ec471e0f80601,A264ZBWE96K1,1541104104,interaction item info,104639,,"['153551', '1797509', '153550', '153550', '3477940']",-1,0.0
7156,ec471e0f80601,A264ZBWE96K1,1541104154,interaction item info,104639,,"['153551', '1797509', '153550', '153550', '3477940']",-1,0.0
7157,f2f705355ebca,CE7MT3JNTLCZ,1541382884,clickout item,104565,"['104706', '95685', '97505', '104565', '104800', '104558', '104776', '105014', '104838', '109339', '104811', '111534', '4849690', '104698', '106942', '104882', '4389950', '3148916', '104790', '109337', '109332', '5763334', '104645', '1890829', '97584']","['', '', '', '', '']",3,1.0
7158,f521acfdacaf7,52Z6P9P8NTKO,1541356233,clickout item,2242038,"['109351', '655691', '104765', '109350', '4327354', '1768863', '2242038', '1670475', '104639', '4626720', '1770143', '478011', '104859', '1771225', '8256462', '1771981', '2627243', '2284048', '919457', '5659850', '326716', '104900', '104497', '109343', '5830856']","['', '', '', '', '']",6,1.0
7159,f521acfdacaf7,52Z6P9P8NTKO,1541356388,clickout item,109351,"['109351', '655691', '104765', '109350', '4327354', '1768863', '2242038', '1670475', '104639', '4626720', '1770143', '478011', '104859', '1771225', '8256462', '1771981', '2627243', '2284048', '919457', '5659850', '326716', '104900', '104497', '109343', '5830856']","['2242038', '', '', '', '']",0,1.0
7160,f521acfdacaf7,52Z6P9P8NTKO,1541356779,clickout item,4626720,"['109351', '4327354', '109350', '4626720', '2242038', '104639', '326716', '2284048', '1055330', '3477940', '477996', '5028116']","['2242038', '109351', '', '', '']",3,1.0
7161,f7137a8ee43c8,80V6V20OBCCX,1541467196,clickout item,3148916,"['104880', '105014', '109351', '150138', '477996', '478121', '3148916', '4800516', '111534', '4415314', '104706', '5028116', '4345728', '5659850', '4342016', '4389950', '104558', '104838', '4155306', '1797509', '109350', '104650', '5433480', '104790']","['', '', '', '', '']",6,1.0
7162,f7137a8ee43c8,80V6V20OBCCX,1541467436,clickout item,5822266,"['5822266', '478096', '1319947', '153550', '97505', '6452448', '95685', '5874900', '104735', '3590712', '5507706', '5493194', '104677', '104648', '109353', '104949', '2242038', '104554', '326731', '5708658', '106405', '5066908', '104800', '1223390', '104917']","['3148916', '', '', '', '']",0,1.0
7163,02fb74168f459,1IYYDA8VZD3Y,1541355204,clickout item,3249804,"['3249804', '104639', '5150678', '478691', '3904512', '150138', '477996', '478121', '3817356', '4800516', '1668389', '4342016', '5594652', '1319947', '5874900', '4345728', '3761170', '5028116', '5660226', '5708658', '104735', '104677', '1475717', '4415314', '623276']","['', '', '', '', '']",0,1.0
7164,052bf79ffd884,I47NPT00VZQT,1541546710,interaction item info,3799322,,"['', '', '', '', '']",-1,0.0
7165,052bf79ffd884,I47NPT00VZQT,1541546773,interaction item info,104765,,"['3799322', '', '', '', '']",-1,0.0
7166,10035362d90fd,Q6AIL3G55FAU,1541032716,clickout item,104765,"['95685', '109350', '153550', '104735', '97505', '104949', '3497814', '104913', '6794024', '1670475', '104765', '1770143', '104838', '5822734', '95794', '104786', '478011', '111534', '104639', '477971', '5447376', '1319947', '477996', '2068758', '2355144']","['', '', '', '', '']",10,1.0
7167,10035362d90fd,Q6AIL3G55FAU,1541032949,clickout item,2833190,"['8352284', '5723646', '3249257', '3189400', '2284048', '2626948', '477966', '1179630', '6213724', '104859', '5028116', '4440786', '611536', '3997268', '8128170', '2647860', '5450846', '1046434', '2795080', '3907838', '2833190', '6922946', '3854524', '2815876', '1992585']","['104765', '', '', '', '']",20,1.0
