item_id,properties
5422798,Business Centre|Childcare|Conference Rooms|Laundry Service|Electric Kettle|Telephone|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|From 2 Stars|WiFi (Public Areas)|Hotel Bar|Satisfactory Rating|Cot|Gym|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|Ironing Board|Free WiFi (Combined)|Accessible Hotel|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Large Groups|Computer with Internet|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Lift|Central Heating|Car Park|Express Check-In / Check-Out|Satellite TV|Airport Shuttle|Desk|Restaurant|Radio|Room Service|Hiking Trail|Television|Business Hotel|Shower
5559350,Hotel
97504,Restaurant|Openable Windows|Express Check-In / Check-Out|Radio|4 Star|From 4 Stars|Sauna|Conference Rooms|Business Centre|Desk|Balcony|WiFi (Public Areas)|From 2 Stars|Free WiFi (Combined)|Tennis Court|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Bathtub|Satisfactory Rating|Surfing|Deck Chairs|Family Friendly|Room Service (24/7)|Laundry Service|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Honeymoon|Large Groups|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift
1770181,3 Star|From 2 Stars|Hotel|Satisfactory Rating|Beach|From 3 Stars|Good Rating|Luxury Hotel
2242516,Car Park|Restaurant|Openable Windows|3 Star|WiFi (Public Areas)|From 2 Stars|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Adults Only|Bathtub|Satisfactory Rating|Beach|From 3 Stars|Good Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|WiFi (Rooms)|Lift
3249251,Car Park|Restaurant|Openable Windows|WiFi (Public Areas)|From 2 Stars|Free WiFi (Combined)|Free WiFi (Rooms)|Air Conditioning|Pousada (BR)|Microwave|Television|Shower|Fan|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)
4763998,WiFi (Public Areas)|Self Catering|Hotel|Reception (24/7)|Air Conditioning|Cable TV|2 Star|Sitting Area (Rooms)|Microwave|Beach|Flatscreen TV|Fridge|Lift
5432160,Pousada (BR)
8216698,House / Apartment
104983,Diving|Singles|Computer with Internet|Lift|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Tennis Court|Romantic|Porter|Satellite TV|Bike Rental|Safe (Rooms)|Fitness|Beach|From 3 Stars|Openable Windows|Family Friendly|Car Park|Restaurant|Surfing|From 2 Stars|Tennis Court (Indoor)|3 Star|Desk|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Hotel Bar|Satisfactory Rating
1668389,Diving|Radio|Honeymoon|Large Groups|Singles|Volleyball|WiFi (Rooms)|WiFi (Public Areas)|Free WiFi (Public Areas)|Lift|Room Service|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Free WiFi (Combined)|Porter|Bike Rental|Free WiFi (Rooms)|Safe (Rooms)|Fitness|Beach|Accessible Parking|From 3 Stars|Good Rating|Openable Windows|Family Friendly|Conference Rooms|Car Park|Restaurant|Surfing|From 2 Stars|3 Star|Laundry Service|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating
2671862,Fan|Honeymoon|Large Groups|Singles|WiFi (Rooms)|WiFi (Public Areas)|Free WiFi (Public Areas)|Room Service|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Free WiFi (Combined)|Boat Rental|Satellite TV|Golf Course|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Fitness|Cot|Beach|Beauty Salon|Accessible Parking|Good Rating|Openable Windows|Deck Chairs|Pousada (BR)|Car Park|Surfing|Airport Shuttle|Reception (24/7)|Air Conditioning|Satisfactory Rating
4045082,Sitting Area (Rooms)|Fan|Jacuzzi (Hotel)|Flatscreen TV|Fridge|WiFi (Rooms)|Balcony|WiFi (Public Areas)|Free WiFi (Public Areas)|Lift|Terrace (Hotel)|Television|Shower|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fitness|Microwave|Gym|Good Rating|Openable Windows|Deck Chairs|Restaurant|Electric Kettle|Desk|Air Conditioning|Cable TV|Satisfactory Rating
5439046,Very Good Rating|Good Rating|Hotel|2 Star|Satisfactory Rating
104838,Restaurant|Family Friendly|Radio|Cosmetic Mirror|3 Star|Desk|Sauna|Car Park|Surfing|WiFi (Public Areas)|Openable Windows|Conference Rooms|From 2 Stars|Jacuzzi (Hotel)|Flatscreen TV|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Lift|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Romantic|Bike Rental|Non-Smoking Rooms|Safe (Rooms)|Fitness
1890469,Desk|Car Park|Surfing|WiFi (Public Areas)|Openable Windows|Pousada (BR)|Computer with Internet|Volleyball|WiFi (Rooms)|Air Conditioning|Cable TV|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Television|Shower|Cot|Beach|Good Rating|Bike Rental|Fitness
5594652,Satellite TV|Restaurant|Laundry Service|Deck Chairs|Family Friendly|Radio|4 Star|From 4 Stars|Cosmetic Mirror|Desk|Sauna|Design Hotel|Car Park|WiFi (Public Areas)|Express Check-In / Check-Out|Spa (Wellness Facility)|Openable Windows|Solarium|Convenience Store|Conference Rooms|Gay-friendly|From 2 Stars|Childcare|Jacuzzi (Hotel)|Flatscreen TV|Honeymoon|Large Groups|Boutique Hotel|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|Beauty Salon|Accessible Parking|From 3 Stars|Good Rating|Free WiFi (Combined)|Accessible Hotel|Porter|Bike Rental|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness
7013356,Hotel
8256462,Openable Windows|Gay-friendly|Excellent Rating|Fan|Honeymoon|Large Groups|Singles|Fridge|WiFi (Rooms)|Lift|Reception (24/7)|Air Conditioning|Cable TV|Adults Only|Satisfactory Rating|Very Good Rating|Television|Shower|Microwave|Hairdryer|Good Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Free WiFi (Rooms)
104811,3 Star|Laundry Service|Family Friendly|From 4 Stars|Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Gay-friendly|From 2 Stars|WiFi (Public Areas)|Tennis Court|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Cot|Hairdryer|Beach|From 3 Stars|Good Rating|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Bathtub|Satisfactory Rating|Openable Windows|Car Park
104882,3 Star|Laundry Service|Deck Chairs|Family Friendly|Room Service (24/7)|Jacuzzi (Hotel)|Honeymoon|Radio|Singles|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Desk|Gay-friendly|From 2 Stars|Sauna|WiFi (Public Areas)|Romantic|Porter|Free WiFi (Rooms)|Concierge|Safe (Rooms)|Airport Hotel|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Beach|From 3 Stars|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Openable Windows
109332,3 Star|Diving|Tennis Court (Indoor)|Laundry Service|Deck Chairs|Family Friendly|Radio|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Desk|Gay-friendly|From 2 Stars|Sauna|WiFi (Public Areas)|Tennis Court|Romantic|Porter|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Beach|From 3 Stars|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Satisfactory Rating|Surfing|Car Park|Restaurant|Design Hotel|Express Check-In / Check-Out
3378261,Laundry Service|Family Friendly|Fan|Large Groups|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Free WiFi (Combined)|Gay-friendly|From 2 Stars|WiFi (Public Areas)|Free WiFi (Rooms)|Non-Smoking Rooms|Television|Business Hotel|Shower|Beach|Accessible Parking|Good Rating|Air Conditioning|Cable TV|Satisfactory Rating|Openable Windows|Airport Shuttle|Car Park|Pousada (BR)|Express Check-In / Check-Out
6554100,House / Apartment
104990,Desk|WiFi (Public Areas)|Conference Rooms|Restaurant|Surfing|Satellite TV|Car Park|Airport Shuttle|Gay-friendly|From 2 Stars|Radio|From 4 Stars|Jacuzzi (Hotel)|Honeymoon|Beach Bar|Large Groups|Hairdresser|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|Hypoallergenic Bedding|Beauty Salon|From 3 Stars|Good Rating|Sitting Area (Rooms)|On-Site Boutique Shopping|Express Check-In / Check-Out|Spa (Wellness Facility)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Satisfactory Rating|Sauna|Excellent Rating|Childcare|Deck Chairs|Family Friendly|Openable Windows|Business Centre|Cosmetic Mirror|Laundry Service|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness
6450412,House / Apartment
2745973,Microwave|Beach|Good Rating|WiFi (Public Areas)|Radio|Openable Windows|Very Good Rating|Television|Shower|Fan|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Reception (24/7)|Air Conditioning|Satisfactory Rating|Free WiFi (Combined)|House / Apartment|Porter|Self Catering|Free WiFi (Rooms)|Concierge
4454614,Microwave|Hairdryer|Room Service|Electric Kettle|Balcony|WiFi (Public Areas)|Laundry Service|Cosmetic Mirror|Terrace (Hotel)|Openable Windows|Television|Shower|Fan|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Telephone|Air Conditioning|Cable TV|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms
3968892,Laundry Service|Air Conditioning|Cable TV|Sitting Area (Rooms)|WiFi (Public Areas)|Microwave|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Television|Shower|Desk|Fan|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Openable Windows|Airport Shuttle
4528384,Hotel|Reception (24/7)|Air Conditioning|Satisfactory Rating|Sitting Area (Rooms)|WiFi (Public Areas)|Beach|Good Rating|Ironing Board|Luxury Hotel|Very Good Rating|Television|Desk|WiFi (Rooms)|Central Heating|Openable Windows
5204272,Conference Rooms|3 Star|Laundry Service|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|WiFi (Public Areas)|Beach|From 3 Stars|Convention Hotel|Good Rating|Free WiFi (Combined)|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Airport Hotel|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|From 2 Stars|Desk|Flatscreen TV|Honeymoon|Large Groups|Singles|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Restaurant|Car Park
5970084,Hotel|2 Star|Luxury Hotel
7048388,Hotel|Pet Friendly
104809,Express Check-In / Check-Out|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Sitting Area (Rooms)|Radio|Car Park|Surfing|Openable Windows|Restaurant|Conference Rooms|Laundry Service|Business Centre|Computer with Internet|Volleyball|Desk|WiFi (Rooms)|Washing Machine|Lift|Romantic|Porter|Bike Rental|Concierge|Safe (Rooms)|Fitness|Cot|Beach|From 3 Stars|Good Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Gay-friendly|From 2 Stars|Childcare|Family Friendly|Cosmetic Mirror|3 Star|Diving|WiFi (Public Areas)
1770143,Satellite TV|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Pool Table|Satisfactory Rating|Sitting Area (Rooms)|Radio|Car Park|Openable Windows|Restaurant|Conference Rooms|Laundry Service|Computer with Internet|Volleyball|Desk|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Tennis Court|Porter|Free WiFi (Rooms)|Safe (Rooms)|Fitness|Cot|Hairdryer|Beach|From 3 Stars|Good Rating|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|From 2 Stars|Tennis Court (Indoor)|Room Service (24/7)|3 Star|WiFi (Public Areas)
1992585,Express Check-In / Check-Out|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Sitting Area (Rooms)|From 4 Stars|Car Park|Restaurant|Conference Rooms|Laundry Service|Business Centre|Honeymoon|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Lift|Self Catering|Non-Smoking Rooms|Concierge|Safe (Rooms)|Beach|From 3 Stars|Airport Hotel|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Direct beach access|Shower|From 2 Stars|Family Friendly|3 Star|Organised Activities|WiFi (Public Areas)
2754760,Air Conditioning|Hotel Bar|Satisfactory Rating|Openable Windows|Singles|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Hostel|Free WiFi (Combined)|Free WiFi (Rooms)|Fitness|Beach|Good Rating|Terrace (Hotel)|Very Good Rating|WiFi (Public Areas)
4981116,House / Apartment
5155110,House / Apartment
3990622,Laundry Service|Electric Kettle|Sauna|Table Tennis|Balcony|WiFi (Public Areas)|Ironing Board|Deck Chairs|House / Apartment|Self Catering|Non-Smoking Rooms|Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|Swimming Pool (Combined Filter)|Washing Machine|Lift|Openable Windows|Wheelchair Accessible|Air Conditioning|Cable TV|Pool Table|Satisfactory Rating|Microwave|Swimming Pool (Outdoor)|Beach|Good Rating|Terrace (Hotel)|Very Good Rating|Television|Shower
6848786,Hostel
9650500,Hotel
9619492,House / Apartment
3219384,WiFi (Public Areas)|On-Site Boutique Shopping|Table Tennis|Car Park|Openable Windows|Surfing|Room Service|Hiking Trail|Terrace (Hotel)|Television|Direct beach access|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Swimming Pool (Outdoor)|Beach|Good Rating|Reception (24/7)|Air Conditioning|Airport Shuttle|Pool Table|Diving|Satisfactory Rating|Free WiFi (Combined)|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)
4020098,Lift|House / Apartment
7300298,3 Star|Very Good Rating|Good Rating|Hotel|Satisfactory Rating
2085786,Volleyball|WiFi (Rooms)|Lift|Hiking Trail|Luxury Hotel|Television|Shower|Car Park|Bike Rental|Fitness|Telephone|Hotel|Reception (24/7)|Air Conditioning|Pool Table|Adults Only|Bathtub|Satisfactory Rating|Room Service (24/7)|Openable Windows|Beach|Good Rating|WiFi (Public Areas)
3818974,Fan|Flatscreen TV|Honeymoon|Singles|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Very Good Rating|Television|Business Hotel|Shower|Express Check-In / Check-Out|Ironing Board|Free WiFi (Combined)|Tennis Court|House / Apartment|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Openable Windows|Microwave|Beach|Good Rating|Gay-friendly|WiFi (Public Areas)
478096,WiFi (Public Areas)|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|From 2 Stars|Good Rating|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Satisfactory Rating|3 Star|Deck Chairs|Family Friendly|Free WiFi (Combined)|Romantic|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Fitness|Flatscreen TV|Computer with Internet|Volleyball|Cosmetic Mirror|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Desk|Openable Windows|Surfing|Restaurant|Airport Shuttle|Car Park
1253363,WiFi (Public Areas)|Beach|Good Rating|Country Hotel|Pool Table|Satisfactory Rating|Deck Chairs|Hostel|Non-Smoking Rooms|Safe (Rooms)|Fitness|Large Groups|Computer with Internet|Volleyball|Hiking Trail|Terrace (Hotel)|Shower|Laundry Service|Openable Windows|Restaurant|Car Park
2877060,WiFi (Public Areas)|Microwave|Beach|Gay-friendly|Good Rating|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Sitting Area (Rooms)|Free WiFi (Combined)|House / Apartment|Porter|Self Catering|Free WiFi (Rooms)|Fan|Singles|Excellent Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Room Service|Very Good Rating|Shower|Openable Windows
5752068,Good Rating|Satisfactory Rating|House / Apartment|Very Good Rating
6861472,Balcony|WiFi (Public Areas)|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|From 3 Stars|Convention Hotel|From 2 Stars|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Swimming Pool (Bar)|Hotel Bar|Satisfactory Rating|3 Star|Deck Chairs|Family Friendly|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Flatscreen TV|Singles|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Room Service|Luxury Hotel|Radio|Business Hotel|Laundry Service|Conference Rooms|Desk|Restaurant|Car Park
8474910,House / Apartment
9668874,Hostel
655686,Computer with Internet|WiFi (Rooms)|Lift|Central Heating|Laundry Service|Room Service|Luxury Hotel|Television|WiFi (Public Areas)|Room Service (24/7)|Shower|Openable Windows|From 2 Stars|Bike Rental|Fitness|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Pool Table|2 Star|Cot|Beach|Car Park|Bowling
3906572,Fan|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Laundry Service|Terrace (Hotel)|Television|WiFi (Public Areas)|Desk|Electric Kettle|Sitting Area (Rooms)|Shower|Free WiFi (Combined)|Openable Windows|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Telephone|Air Conditioning|Bathtub|Satisfactory Rating|Microwave|Hairdryer|Car Park|Satellite TV|Good Rating
10013350,Hotel
1668411,Surfing|Sitting Area (Rooms)|Playground|Laundry Service|Sauna|Microwave|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Beauty Salon|Openable Windows|Good Rating|Hiking Trail|Desk|Very Good Rating|Television|Shower|Steam Room|Telephone|Reception (24/7)|Cable TV|Sun Umbrellas|Pool Table|Satisfactory Rating|Table Tennis|WiFi (Public Areas)|Ironing Board|Tennis Court|Deck Chairs|Porter|Self Catering|Fitness|Electric Kettle|Large Groups|Hairdresser|Conference Rooms|Computer with Internet|Volleyball|Fridge|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Washing Machine|Lift|Tennis Court (Indoor)|Restaurant|Car Park
2327064,Surfing|Beach|Room Service|Hiking Trail|Luxury Hotel|Desk|Television|Business Hotel|Shower|Hotel|Reception (24/7)|2 Star|WiFi (Public Areas)|Radio|Bike Rental|Fitness|Business Centre|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Lift|Car Park
4765510,Airport Shuttle|Sitting Area (Rooms)|Microwave|Beach|Good Rating|Very Good Rating|Business Hotel|Air Conditioning|Satisfactory Rating|WiFi (Public Areas)|Hostel|Family Friendly|Bike Rental|Self Catering|Non-Smoking Rooms|From 2 Stars|Business Centre|Electric Kettle|Fridge
7027228,House / Apartment
1230186,Surfing|Tennis Court (Indoor)|Desk|Car Park|Restaurant|Sailing|WiFi (Public Areas)|Radio|Sitting Area (Rooms)|Diving|Laundry Service|Sauna|Openable Windows|Microwave|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Good Rating|Tennis Court|Bike Rental|Self Catering|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Large Groups|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Lift|Safe (Hotel)|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Towels|Television|Business Hotel|Shower
1671277,Surfing|From 2 Stars|Restaurant|Radio|Diving|Laundry Service|Openable Windows|Beach|Porter|Non-Smoking Rooms|Fitness|Computer with Internet|Pet Friendly|Volleyball|Lift|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|2 Star|Satisfactory Rating|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower
